OrderFeedbackDate_Key,Customer_Key,OrderFeedbackScore,OrderFeedBackText
20191108,14846620,10,altid god og hurtig service. Levering inden for få dage:)
20191108,14846649,8,det er ikke så ofte jeg taler med andre om hvor de bestiller deres bøger....
20191109,635586,9,God service - gode priser.
20191109,1032941,10,"Fin service og ok priser
"
20191109,907050,10,Ja det godt :)
20191112,803442,10,nej.
20191113,12290453,10,Man får hurtigt viden om nye bøger.  Skønt at bøgerne bliver leveret til døren.
20191114,14850684,10,"Nem handel, hurtig levering, god service "
20191114,556244,10,"Gode tilbud, nemt at bestille, premium giver fri fragt. Dejligt med boghylden og så er Saxo app og lydbøger rigtig godt"
20191114,899585,5,Grundet abonnementsordning og besværlig e-bog
20191114,1904926,8,"de har også de bøger, som andre ikke har"
20191114,445581,8,Hurtigt og billigere. Stort udvalg.
20191114,1537719,10,Det er hurigt og uden problemer.
20191114,1083895,10,"Nemt at bestille, hurtig levering :-)"
20191115,965087,10,Altid hurtig levering og stort udvalg
20191229,1193942,10,"Det sædvanlige... I har et formidabelt udvalg, sympatiske priser og en excellent kundeservice.

Rigtigt godt Nytaar til jer allesammen."
20191230,1261619,10,"Kundeservice er utrolig hjælpsomme, når man er ny E-bogs bruger. 
Hurtig levering"
20191230,1768989,10,Let og nemt
20200102,1071082,8,Et problem at der ikke kan tilknyttes to enheder til straming!
20200102,12306488,7,Siden er meget langsom
20200103,14890232,7,God beskrivelse af enkelte bøger og relateret søgninger hjalp til at udvide sin horisont
20200103,1918173,2,aldrig har jeg brugt dårligere hjemmeside  har brugt Politiken før uden problemer
20191125,1005355,0,Kan man virkelig ikke købe en bog uden at skulle godkende cookies..? og oprette konto med password som jeg alligevel har glemnt i morgen.
20191125,14856945,7,Bestilling og betaling er meget omstændigt. For mange led
20191125,14856464,10,"Jeg har gennem årene købt en del bøger hos Saxo både privat og til personlige gaver. Jeg er super tilfreds og leveringen er i top.
Venlig hilsen
Henriette "
20191126,1255778,10,stort udvalg og hurtig betjening
20191128,733786,10,"Godt udvalg, hurtig og stabil levering, god kundeservice :-D"
20191128,1800652,10,Det fungerer bare fremragende
20191110,14002481,9,En God viden og informations formidler
20191110,12199102,10,Ja
20191216,14629336,10,Alting fungerer upåklageligt og der er altid gode og relevante tilbud.
20191216,12290249,8,det er da bare supersmart det her
20191217,14011260,10,"Godt utvalg, rimelige priser!"
20191218,14781992,10,Mangler dog nye bøger eller perfekt
20191218,602693,9,Hvorfor er jeres hjemmeside så tung at bruge?
20191220,1195452,10,Bedste netboghandel
20191221,14865212,10,Hurtig og nem måde at hente ebøger på.
20191223,12276097,10,"Alt fungerer, stort udvalg og fine priser."
20191228,1302675,6,"få nu styr på søgning, filtrering, navigering osv osv ... det er ringere end folkebibliotekets søgemaskine i midt 80'erne :(((.
Fyr nu offshore genierne og få professionelle til tasterne!!! BASTA"
20191116,613325,10,"Stort udvalg. 
Nem navigering og søgefunktion. 
Rimelige priser

"
20191119,11928936,10,Alt er godt
20191120,14787393,1,"Dårligt user-interface. Meget lang tid på en simpel bestilling.
"
20191120,12030980,10,God og hurtig service
20191217,14882832,1,"jul jul
"
20191229,942589,9,Det har altid fungeret når jeg bestiller E-bøger.
20191230,1856491,10,"Super service.
Let og overskuelig hjemmeside "
20191231,1111470,10,"Det fungerer bare, ingen bøvl ????"
20191231,901413,5,nej
20191231,11986258,10,God og hurtig service og fantastiske bøger!
20200101,12323087,10,Der er et godt udvalg og det er meget nemt at betjene når bøgerskal købes eller gives som gave
20200103,14079722,10,"Hurtigt, effektivt og billigt."
20191228,11990335,8,"Når man har lavet en søgning f.eks. på Camilla Läckberg, har valgt lydbøger og sprog dansk. 
Så lægger man en bog i kurven.
Så synes jeg det er besværligt at komme tilbage til den søgning man havde lavet tidligere.
Jeg bliver ofte nødt til at lave samme søgning igen. Det er ærgeligt.

Ligeledes når man scroller ned over siden f.eks. på iPad. Hvis "
20191228,420547,9,"Nemt, hurtigt "
20191228,14887663,2,"Dårlig navigering på siden, svært at finde bøger i samme serie, irriterende at skulle påduttes et medlemskab, som man ikke er interesseret i alligevel."
20191229,558949,10,"Nemt,"
20200102,1875014,0,"20% rabat på alt, UNDTAGEN STUDIEBØGER!  - Det er jo nærmest som om at I udnytter at der er mange studerende som skal have nye studiebøger i januar. Det er groteskt og opportunistisk."
20200105,14823889,10,"Super hurtig levering, og fint udvalg af forskellige børger fra mange forskellige forfattere. Alt i alt en super fin online bookshop. "
20200108,1616119,10,ok
20191216,14808602,4,Fungerer okay. Dog en dårlig søgefunktion og langsom processing af gavekortet til kurven
20191217,1862088,10,Kunne ikke få e-bogen til min datter pakket ind som julegave. Ellers ok som vanlig.
20191220,12221276,9,"Jeg vil anbefale jer, hvis min pakker kommer inden juleaften ;)"
20191221,1526257,10,"God, hurtig og sikker betjening både ved køb, streaming, e bøger og lydbøger"
20191222,14116934,8,"Ville give 10, hvis man frit må bestemme beløbet på gavekort."
20191027,11958940,8,God og hurtig service
20191027,606075,10,Super nemt og bekvemt
20191028,1071465,10,Er mega tilfreds ????
20191028,1345034,6,"Da jeg selv ikke har tid til at udnytte fordele, vil jeg være varsom med at presse andre til medlemskab."
20191029,1746260,10,Jeg synes i er gode og man kan finde rundt på jeres hjemmesiden nemt og hurtig 
20191110,11949499,10,Jeg har altid haft gode oplevelser med Saxo
20191111,985152,10,Bedste website at bestille fra når man er udenlandsdansker og skal købe gaver til familie og venner i Danmark!
20191113,555128,9,fungerer hver gang.. super udvalg
20191114,1478686,10,"God service, billige bøger etc"
20191115,1195567,10,Jeg finder for det meste de titler jeg søger
20191116,1232800,10,jeg er glad for jeres lydbøger og hurtig levering. og lidt billigere priser
20191116,674569,10,Mange dejlige bøger og hurtig og ordentlig levering????
20191117,14670882,8,dejlig og nem hjemmeside
20191117,521823,10,Nemt og hurtig??
20191118,988780,9,kan altid finde de bøger jeg vil købe og levering kommer til tiden
20200106,14812760,10,God side!
20200107,621902,8,Uoverskuelig menu til at finde bøger
20191119,1624653,0,anbefaler aldrig -. generelt. Koster knap 1000 kr om året at være medlem ved ikke om jeg tjener på det !?
20191119,12168011,10,hhhh
20191120,1014361,10,"Jeg elsker premium - jeg hører lydbøger, læser e-bøger og køber bøger med gratis fragt. Så det betyder, at jeg læser mere! (dog vil jeg vil gerne have flere fagbøger på premium streaming)"
20191121,1760410,2,Omstændig bestillingsproces
20191124,13963039,10,"Elsker at lytte til bøger. 
Gode priser som Premium kunde"
20191125,14664186,10,"Hurtigt, nemt og godt ;)"
20191127,14831166,10,"altid de nyeste bøger. let at bestille, og kommer til tiden."
20191127,14858959,6,i ha været troværdige tidligere
20191128,1644461,2,"Det er en meget dårlig og uoverskuelig hjemmeside med alt for mange pop-ups og med en dårlig søge funktion, der fx ikke kan finde Wulff morgenthaler  kalender - den måtte jeg via Politikens Forlag for at få linket til Jer"
20191225,14722551,1,"Det er alt, alt for dyrt og ufleksibelt at købe bøger til Kindl"
20191227,13953303,10,Kan konkurrere med udenlandske priser
20191229,1233081,0,jeres popup vinduer sinker bestilling fx denne undersøgele
20191229,1207378,9,Altid mange bøger til gode priser
20200102,1018070,10,"Det er nemt at bestille - og nemt at melde sig ud af + ind i SAXO Premium, hvis man vil holde pause (det er vigtigt for, at jeg ikke føler mig bondefanget)."
20200103,14775076,10,"I har et godt sortiment, i er gode til at levere og jeg ELSKER jer"
20191107,14115954,9,Nemt :-)
20191109,72260,10,Bredt udvalg og lækker og let overskuelig hjemmeside :)
20191109,1223301,9,"Nemt, hurtigt og overskueligt."
20191110,1534957,10,"God service, hurtig ekspedition alt i skønneste orden "
20191110,868588,10,Fordi der altid er gode fristelser og først med de nye bøger. God og hurtig service. det er altid i orden.
20191110,1817585,10,Det er en dejlig simpel og nem hjemmeside
20191111,1266863,10,"billigt, nemt, hurtigt og et kæmpe udvalg"
20191111,940921,10,Fordi det hele virker!
20191111,14846485,10,i sender til grønland
20191111,1259363,10,Jeg er ovenud tilfreds med at handle med Saxo
20191112,910659,9,God service og hurtig levering . God streamingstjenste
20191112,1550604,10,"Der er altid god service, hurtigt levering og masse lækre bøger at vælge imellem, samt nyhederne i jeres e-mails er god inspiration til det næste man kan læse,"
20191113,551168,10,Hurtigt og godt ..
20191115,1191013,10,altid gode priser og service
20191116,961832,10,"stort udvalg, hurtig levering."
20191116,1142169,9,"Får ikke 10, da jeg synes Premium er blevet ekstra dyrt"
20191117,12297304,10,Lever altid op til forventningerne med leveringen.
20191117,1006150,10,"Vi kan altid finde de bøger, som vi mangler. "
20191117,952118,10,Nemt og det fungerer :) 
20200104,14889991,10,"Jeg vil absolut anbefale SAXO til andre, da I har et stort udvalg af bøger til gode priser."
20200104,14886642,5,Brugervenligheden er ikke i top. Meget er sket på hjemmesiden fronten. respons tiden er lidt langsom. Men smart at man kan sende bogen direkte til sin kindle.
20200107,1175752,10,God service
20191119,226266,2,Jeg Blander mig ikke i hvor andre handler
20191119,1850779,10,"Har handlet fra dere flere ganger, meget fornøyd!"
20191121,11985880,10,Det er bare dejligt nemt og ikke mindst billigt og HURTIG levering
20191122,1093077,10,Nem overskuelig side
20191122,1013255,10,Billigste priser og altid pålidelige! Bedste hilsener herfra :)
20191123,12267047,10,stort udvalg hurtig og effektiv betjening
20191123,14855499,9,niejet
20191123,1668647,10,"Altid hurtig levering, men selvfølgelig en overvejelse værd, om man køber nok til at forblive Premium-medlem. Jeg synes jeg har haft glæde af det, så længe mine børn har ønsket sig bøger til deres studier, men overvejer lidt nu, om jeg skal melde mig ud, indtil mit 3 mdr. gamle barnebarn bliver lidt ældre.Tidligere har jeg også haft glæde af lydbø"
20191124,11894609,9,"lidt irriterende at 'indkøbskurv' ikke gemmes. Hvis man skal købe flere titler ex. til julegaver, skal man have alle klar på en gang. Kunne være rart at kunne fylde på til et stort, samlet køb, uden at skulle starte forfra hver gang"
20191125,14150317,8,lidt langsomt 
20191125,1305222,10,"Fin overskuelig hjemmeside
Gode tilbud og hurtig levering..:)"
20191126,1055287,10,Det spiller bare :-)
20191129,1185105,6,Jeres IT-system er alt for dårligt
20190909,1215371,10,Er bare tilfreds! 
20190909,14649486,8,Nej tak.
20190909,1193942,10,"Igen, fordi I har et uovertruffent udvalg, folkepensionistvenlige priser og en fantastisk kundeservice.
(Som Montgomery sagde i anden forbindelse: '
""Second to none"")."
20190909,1452672,10,Hurtigt og nemt. Gode tilbud og medlemsfordele.
20190911,1285489,10,"Hurtig og sikker levering
Tsk"
20190911,944375,9,god mulighed for at købe bøger når boghandleren bor langt væk!!!
20190911,518797,8,nej
20190915,14821256,10,Priser ligger lidt under normalen.
20190915,21559,8,Saxo er billigere end boghandleren selv med fragt og leveringen kommer som lovede. Har aldrig haft problemer med Saxo. Kunne dog godt tænke mig lidt bedre søge muligheder.
20190916,885481,10,"Har kun haft gode erfaringer med Saxo, bestillinger, leveringer og altid stor hjælp fra deres altid dygtige og oplagte medarbejdere på kundeservice"
20190916,14819974,7,"Det er første gang jeg handler her, så jeg har ikke noget at sammenligne med, så hvis der ikke er nogle problemer med levering så vil jeg selv handle her en anden gang og da også anbefale til andre."
20190917,1250521,10,Altid hurtig og god service :D
20190917,11925974,8,Jeg ønsker de fysiske boghandlere i gaderne - bevaret.æ Støtter derfor også dem.
20190918,14584973,8,Da jeg er ordblind. Er hjemme side nem for mig. Og den giver mig lyst til at læse selv om det er svært??
20190919,11975103,8,Det fed!
20190920,135875,10,nej
20191124,1892209,8,Det fungerer supergodt. Hurtig levering.
20191125,1234369,10,"Stort udvalg,nemt at finde rundt,hurtig levering."
20191125,1374414,10,Tak for at åbne for mobilepay igen
20191127,959297,10,altid god og hurtig betjening og levering :-)
20191128,11946321,9,"Det er skide godt, nemt og hurtigt"
20191129,12028847,10,"Jeg har altid oplevet super service. Levering til tiden og stort udvalgt af både fagbøger og skønlitteratur, som passer til mine behov og smag."
20191129,12193905,2,Bøgerne er for dyre.
20191127,14350406,10,alt spiller bare!!
20191128,13997530,2,"Det tager alt for langt tid at lægge bøger i kurven, og jeres browser er mega langsom. Flere gange har siden sagt ERROR og så kunne jeg starte forfra. Hvis jeres siden fingerede lige så smertefrit som fx zalando, så er det meget lettere at bestille 100 bøger. Det tog mig tre timer i går, for blot at blive nødt af ERROR da jeg skulle betale. 
Det e"
20191128,1112375,8,"Vil helst købe i butikken, der dog henviste til online handel, da de ikke havde bøgerne."
20191128,14764469,10,"Saxo har altid de bøger jeg skal bruge til mit studie, og til fair priser og hurtig levering."
20191128,12072283,8,Det er så nemt??
20191128,1260313,8,"I plejer at levere hurtigt og priserne er rimelige, håber så ikke i nedsætter det jeg lige har købt som gaver inden jul!"
20191129,1236793,0,"Jeg har siddet og ventet frem til midnat for at bestille med besparelser, blot for at konstatere at ingen af titlerne er nedsat på trods af at I har sat et Black Friday mærke på. Det er jeg temmelig overrasket og skuffet over..."
20191129,12246053,10,Saxo er en fed side med masser af fantastiske bøger og gode tilbud!
20191129,992409,10,Altid god service og hurtig levering
20191129,1622964,10,"Stort udvalg, gode priser, premium og plus fordele"
20191129,1127743,10,"Det er nemt og hurtigt. Der er mange bøger at vælge imellem, og hvis der er problemer er I nemme at få fat i og I giver en god hjælp."
20191129,1193136,10,Nemt og bekvemt. Hurtig levering og rigtig mange dejlige bøger at vælge imellem. Er rigtig glad for mit Premium abonnement. Læser og lytter til mange bøger!
20191128,12078058,10,"Selv om der lidt misforståelser ved sidste levering, så synes jeg alligevel at have fået en god behandling som altid."
20191128,1769370,10,Altid hurtig og rigtig levering
20191128,14286176,10,"Gode bøger, men jeres app er mega dårlig. Der må i stramme lidt op"
20191129,1537697,10,God Black Friday
20191129,14320341,10,Det ernemt at handle med saxo og det er billigt i forhold til at handle hos boghandleren.
20191129,889734,10,God bogklub
20191129,1759430,4,"Er lidt skuffet over at Saxo ikke følger med, når det gælder rabatter på black friday, har fundet en del fra min ønskeliste andet sted til langt billigere penge. Men skidt jeg fik jo alligevel bøgerne jeg ønskede, bare ikke alle hos Saxo, desværre"
20191129,14827167,2,drop jeres gebyr på EAN betaling... så kan det være
20191129,1236553,10,"Fordi det er nemt, billigt og stort udvalg????
"
20191129,1243622,3,"Udvalget er kæmpestort, men det er også temmelig uoverskueligt og hjemmesiden fungerer med nogen forsinkelse, så man får hurtigt trykket på noget, fordi den ikke reagerer. F.eks. valgte jeg 4 bøger, og opdagede først da jeg var ved at bestille, at den ene var en e-bog... frustration får mig hurtigt til at vælge en anden hjemmeside næste gang."
20191129,12063716,10,Det spiller
20191129,560314,10,Det er nemt at søge og få inspiration. Der er hurtig levering og alle titler. Tak
20191129,785071,10,"Mega udvalg, gode priser, fin service"
20191129,673676,8,"pga. I har haft billigere bogpriser end de andre internetbutikker jeg handler os. Hvis I forsætter de gode priser, hvor der stadig er en god besparelse vil jeg klart handle her hos jer for eftertiden. :-)    "
20191129,11942769,7,"Nogle gange har jeg oplevet at søge efter en bog på jeres hjemmeside, hvor den ikke kommer frem. Så kan man goggle bogen og så kommer der et hint hvor man kan bestille den på jeres hjemmeside. Jeg synes det er mærkeligt, men så længe jeg bare kan få fat i de bøger jeg gerne vil, går det nok. Ellers går det altid fint med at bøgerne kommer nogenlun"
20191129,1634647,10,"Overskuelig hjemmeside
Fornuftige priser
God kundeservice"
20191129,691509,10,Altid hurtig levering.
20191129,1554515,10,"God, hurtig og tryghed i køb og levering "
20191129,1923415,10,I er fantastiske
20191129,752282,10,fordi i har et fantastisk stort udvalg
20191129,14644383,10,"Mange gode titler , hurtig levering :)"
20191129,12076746,10,Hurtig effektiv betjenelse..
20191129,1210943,10,"Hurtig og sikker levering. God kommunikation.
"
20191129,1127949,7,God overskuelig side
20191129,1162959,3,"Der er et fint udvalg og fornuftige priser, men jeg synes ikke, søgefunktionen er optimal. Der er for få muligheder at sortere på - særligt når I kører udsalg. Man kan f.eks. ikke sortere på et bestemt prisinterval eller få vist bøger med X antal % rabat. Det giver meget lille mulighed for at falde over billige bøger, man ""kommer til"" at tage med "
20191129,1008282,10,Finder altid det jeg har brug for + hurtig levering er bare lækkert ??
20191129,1616954,10,"Jeg opfordrer folk til at købe i en boghandel eller hos Saxo, der er dansk"
20191129,1222097,10,Fungerer super fint med bestilling og levering
20191129,14862175,9,"Det var mit første forsøg på nethandel, så jeg venter spændt på, om det er noget, jeg roligt kan beskæftige mig med i fremtiden. Venlig hilsen Karl Thomsen"
20191129,11907481,7,"Det fungerer meget godt, men jeg kender ikke side. Så godt"
20191129,1074959,10,har altid de bøger man søger til god pris
20191129,12078289,10,Jeg har gennem tiden købt flere bøger om krigene i Sønderjylland samt bøger fra 2. verdenskrig. Jeg har altid fået en god og meget fin og hurtigt  behandling til en billig pris.
20191129,12108285,10,"Stort udvalg, hurtig levering, gratis fragt"
20191129,12086337,10,"dette er nemt, i en boghandel skal de næsten altid bestilles hjem."
20191129,12030786,7,Som et af flere alternativer. Har selv god erfaring. 
20191129,12155468,10,Det er nemt og hurtigt.
20191129,11925442,10,Hurtig handel og hurtig levering
20191129,14862141,10,Hurtig og enkel levering og super god service
20191129,1317164,6,"Hjemmesiden var ekstrem langsom, og det tog lang tid at loade siderne. "
20191129,1334756,6,det var nemt at handle.
20191129,221234,10,Fra bestilling til levering er blot en tanke væk
20191129,1084576,5,frustrerende at annoncen i bunden spærrer for handel!!
20191129,11910050,10,Jeg er top loyalt medlem fordi jeg er tilfreds. Lydbøger/streaming kører bare og det er SÅ nemt at handle og elsker medlemsrabat mv. Det er bare nemt og I har “alt” :)
20191129,12303171,10,nej
20191129,1222424,5,"Jeres server er så langsom, at selv knæskallerne falder i søvn :(  Og at ændre adresse 2 gange er spild af tid. Fakturerings adresse kan laves smartere. 
Ellers ville i have fået 10. Jeg elsker jeres bøger."
20191130,12061467,10,rigtig god servise
20191130,1571588,10,Det er det eneste sted jeg køber bøger.
20191101,1077785,10,Så let at købe bøger .... alt for fristende ????
20191102,1693650,10,"Meget nemt at benytte hjemmesiden og bestille bøger, og der er et stort udvalg af bøger, e-bøger, lydbøger osv."
20191103,1682151,10,Bredt udvalg af bøger og altid dem jeg skal bruge :) Hurtig levering
20191104,12154854,10,Saxo har de bedste priser online og det bredeste udvalg af bøger. God fornøjelse med din næste bog!
20191104,14795780,8,Det er billigere end i butikker
20191104,1697232,10,Bedste priser og hurtig levering
20191105,13948928,10,"nemt setup, hurtig levering"
20191105,738860,10,"Det store udvalg, god hjemmeside med relevante oplysninger, gode priser, hurtig levering; det spiller."
20191106,12023719,8,Gode tilbud og super fin service.
20191106,1018806,10,"Rabatkoden til bøger på engelsk var skøn. Den gjorde at jeg købte flere bøger end jeg ellers havde planlagt. Og jeg kan rigtig godt lide jeres ""giv donation til unicef"" funktion. Rigtig rigtig godt initiativ!"
20191106,12132809,10,"godt udvalg, men kunne godt bruge en bedre indikation af bøgernes størrelses format."
20191108,12232050,10,Det funker og er nemt! Ingen fragt på forsendelser af bøger.  Mega fedt at flere i familien kan nyde lydbøger på dette abonnement. SAXO STYRER FOR VILDT. TAK 
20191109,12127750,10,"Super nem bestilling, kæmpe udvalg og vidunderlig følg-din-ordre funktion!"
20191109,1127853,10,Stort udvalg - nemt og intuitivt at bruge - altid hurtig og sikker levering. Hvad mere kan man forlange ...?
20191110,1273242,10,Jeg vil godt anbefale at man kan betale med Forbrugsforeningens betalingskort også
20191110,12184875,10,"tak for god behandling, hej fra Frank."
20191112,1197865,10,"Jeg er meget tilfreds, og det har jeg altid været (siden 2013). Elsker, at man kan bruge Mobilepay :)"
20191113,14850328,10,Meget overskuelig hjemmeside. Med gode sorterings- og søge-muligheder.
20191114,1938021,10,Stort udvalg...
20191114,1803088,8,"Søgningen tager lang tid, browser er langsom"
20191129,14861750,10,det er nemt  dog en lille smule besværligt at ting frem specielt ved tegneserie
20191129,12095441,8,Besværlig procedure for bestilling via hjemmesiden.
20191129,1141849,10,Men leveringstiden synes jeg er blevet for lang. En gang kom bøgerne mega hurtigt
20191129,1887200,10,Har handlet hos Saxo mange gange og har altid været tilfreds
20191129,912025,10,Fordi det altid går hurtigt og smertefrit at handle her :-)
20191129,1016525,10,"Gode priser, stort udvalg"
20191129,1033569,10,"Ringede til supporten qua fejl bestilling, kom iegfnnem i løbet af 15 sek, og alt var rettet på 2 min.. klasse"
20191129,234988,10,Hurtigt og nemt.
20191129,1732458,10,Man er sikker på en ordentlig behandling og det er rart at man kan kontakte jer
20191129,1058678,8,"Den bedste online boghandel, men der er nu noget endnu bedre over live-oplevelsen."
20191129,358046,10,Så fantastisk stort udvalg :)
20191116,14851949,8,"Nej, har ikke tid nu"
20191117,1247261,10,Gode priser god service når man ringer??????
20191118,635586,10,Godt udvalg!!!
20191118,1387819,10,Det er nemt og god service :-)
20191129,1877195,10,"sikkert og troværdigt,gode priser,og udvalg"
20191129,12226407,10,Nemt og I holder det i lover
20191129,607957,10,Udvalget er stort og hurtig levering
20191129,785076,10,Vil altid støtte dansk alternativ til Amazon.....
20191130,14860761,10,Nemt med hurtig levering
20191130,567483,9,"E-bogs app'en er en genial ting, fordi jeg bruger meget tid på landevejen."
20191130,12042606,10,jeres koncept virker. Og man modtage sine bestillinger hurtigt
20191201,815388,10,Altid hurtig betjening... Bøgerne kommer hurtigt...
20191202,14421360,10,Altid en god oplevelse
20191203,1542236,10,"Ved ikke hvad det er i ønsker at jeg uddyber? jeg har altid været tilfreds med jeres side, udvalg, kundeservice og levering :)"
20191203,1231587,10,"Saxo har et godt udvalg af bøger, giver god, hurtig og korrekt betjening."
20191203,691212,10,"Super service, selv når der går noget galt. Endda hjælp til bestilling over nettet, når der er noget man ikke kan finde vha søger. Glædelig jul til alle hos saxo. Mvh Joy ??"
20191229,11932934,10,Stort udvalg i forskellige genre
20191229,1567050,10,"Jeg synes det er dejligt at jeg IKKE behøver have et abonnement, men kan købe de bøger, jeg har lyst til. "
20200104,14795636,10,Very good service.
20200105,1180985,6,Der mangler nogle rabatter for os der er politikken plus kundef!
20200106,112494,10,"Mange bøger, god levering!"
20191118,1200507,10,"JA, gerne -- der er rigtig god service og et kæmpestort udvalg hos SAXO."
20191118,1182982,10,*
20191119,12035518,7,Selve udtjekning var langsom.
20191119,1122150,10,stort udvalg og hurtig og sikker levering
20191119,11933360,10,"Så billige bøger at det var spild at tage til Bogforum, hvis det var i håb om gode tilbud. :) Og imponerende hurtig levering."
20191119,1537697,10,Tak for endnu en hurtig bestilling
20191120,1067032,10,"I er søde, hurtige og billige  "
20191121,14854542,10,"I har det man skal bruge. Så hvis en jeg kender står og mangler en bog, vil jeg klart anbefale jeres side :)"
20191121,14014808,10,Enkelt at bestille og god kundeservice
20191121,12178002,0,Fucking lorte Premium system ...... 
20191122,1106126,8,Altid et stort udvalg af bøger og hurtig levering.
20191122,990027,10,fine priser
20191123,1043603,10,fedt sted at handle
20191124,1262933,9,Altid hurtig og rigtig levering.
20191124,1668220,8,"Jeg har forsøgt at betale for et årsabonnement, men I skriver at man kun kan betale for abonnement ifm. en ordre. Nu har jeg gennemført en ordre, men på intet tidspunkt har jeg fået mulighed for at vælge betalingsperiode."
20191125,1085053,7,ja det er iriterende og uigennemskueligt med medlemstilbud -
20191126,591528,10,Altid god og hurtig service og ofte billigere end andre steder uden du behøver være medlem
20191129,1713174,10,Nixen ;-)
20191129,1043509,10,"Nemt at finde hvad man skal have, stort udvalgt, godt med mulighed for brugte bøger"
20191201,14690922,10,På Facebook
20191201,1013249,10,"Hvor er det dejligt, at man kan sidde der hjemme og købe bøger......og så gennem Forbrugsforeningen:):):)"
20191202,1578631,8,Stort udvalg af gode bøger.
20191129,584242,10,Jeg har altid fået fin behandling hos Saxo.
20191129,530007,10,Er bare de bedste og har en million bøger at vælge imellem!!
20191129,13963603,10,Dejlig nemt og skønt at være premium medlem med gode priser og adgang til lydbøger samt e-bøget
20191129,1320054,10,kan altid finde det jeg søger
20191128,77534,10,Hurtigt og effektivt :-) OG BILLIGT
20191129,1143335,10,Jeg elsker bøger og Saxo 
20191129,763156,10,"Som bogmenneske synes jeg, det er en god ordning, som jeg viser og anbefaler andre læsende venner"
20191129,128886,7,Jeres system køre for langsomt.
20191130,12219367,7,Det er en super god hjemmeside generelt og saxo er absolut det bedste sted i Danmark at købe bøger. Men jeg synes at hjemmesidens søgemekanisme burde forbedres. Det ville være lækkert hvis man kunne søge efter specifikke genre og have mindre søgeord ind under så man nemmere kan finde noget for ens smag. Sådan gør mange biblioteker det og jeg synes
20191201,1538832,10,"Nemt, enkelt og med hurtig levering"
20191201,12379334,10,"-Saxo har de bøger jeg har brug for.
-God service.
-Overskuelig anvendelig hjemmeside.
-Har Viabill service
-Bøger sendes hurtigt.
-Sikker hjemmeside - trygt at anvende.
"
20191202,665382,10,"Stort udvalg, fair pris og hurtig levering??"
20191203,1214691,10,"Nemt, hurtigt ......og i har hvad man skal bruge .....??"
20191203,14866978,8,Fungerer fint med bestilling!
20191204,769791,10,"Jeg ELSKER, at I har nærmest ALT g til rimelige priser. God jul"
20191204,14868215,10,Fantastisk
20191129,12188017,4,Fejl i betaling 3 gange uden forklaring eller beskrivelse af løsning.
20191130,1275908,10,"Kæmpe udvalg, gode priser, hurtig levering :)"
20191130,14864456,7,Jeg køber ikke mange bøger
20191130,12124796,10,Aldrig bøvl 
20191201,969362,10,Altid god pris og hurtig levering!
20191201,30690,10,Altid hurtig ekspefiyion pg nsn kan forudbestille nte bøgrr så man har ddm på udgivelsesdatoen
20191201,1077301,10,Er bare tilfreds :-D 
20191202,1187288,10,Som altid spændende bøger til passende priser og SUPER service??
20191202,14866551,5,Betydelige IT-problemer i en ellers fremragende butik
20191202,174880,10,stort udvalg hurtig levering
20191203,946591,10,Kæmpe udvalg - har ikke oplevet en forgæves søgning. Hurtig levering
20191203,12030621,10,Det fungerer altid :-)
20191201,1277596,7,"Vil altid anbefale at købe i en “fysisk butik” vist muligt, men har ellers ikke noget at klage over."
20191201,908165,10,"Egentlig kunne I godt forbedre LÆG I KURV funktionen, så den var mere tydelig. Jeg skal ofte lige lede, tror jeg har lagt i kurv, og konstaterer bagefter at den er tom. Der er netbutikker, som gør det bedre."
20191201,714783,9,"Rimelige priser, varieret udvalg af bøger og hurtig levering."
20191202,13988355,2,"Langsomt loade af hjemmeside, ingen indikator på at hjemmesiden arbejder/ process bar. Jeg får ikke vidst al min info ved orderconfirmation til sidst
"
20191202,14866472,10,Den bedste pris vi har kunnet finde
20191203,1082670,10,"Hurtig og let at handle hos Saxo. Og mit medlemskab i bogklubben er det bedste, jeg har prøvet."
20191203,13063494,9,"Nem og overskuelig bestilling, hurtig levering og fin kundeservice hvis man ringer derind. "
20191204,1274318,10,God service 
20191205,1582262,10,Jeg er selv meget tilfreds med at være Premium medlem; skal måske også se at får gang i at høre lydbøger.
20191205,1894588,10,"det er nemt, pålideligt ????"
20191205,12332440,10,God og overskuelig hjemmeside og super hurtig ekspedition.
20191206,951263,10,Virker bare og så de gode priser
20191206,14869813,10,"Fordi min søde datter arbejder hos jer:-) Nej det er en nem hjemmeside, men mystisk at prisen hed studiepris."
20191207,1531739,10,Stort udvalg af bøger
20191203,11938968,2,"Virker underligt at man ikke får premiumrabatten på flere af den samme bog, havde man gjort det under bestillingen havde jeg helt klart anbefalet jeres side til andre."
20191204,735467,10,Gode og sikre leveringer samt spændende digitalt produkt i form af Saxo Premium.
20191204,14868265,7,"Det var lidt besværlig,  at bestille, men nu blev det også gjort fra iPad, så det bliver lidt småt."
20191204,810515,10,"God pris, hurtig levering! "
20191204,1031242,10,nej
20191205,12198196,10,"Altid bøger til tiden, og fornuftige priser"
20191205,1115290,10,Jeg har handlet tit med jer og jeg er altid godt tilfreds. Hurtig levering osv.
20191205,14822286,10,Godt udvalg og skønne priser. Samt allerbedst kundeservice i top. God jul til jer. 
